Date,Ativo,Retorno_Diario
2019-02-20,ITUB4.SA,-0.012714316062774955
2019-02-21,ITUB4.SA,0.01824446572117111
2019-02-22,ITUB4.SA,0.014110784835376755
2019-02-25,ITUB4.SA,-0.01527518596304267
2019-02-26,ITUB4.SA,0.0036012355705123955
2019-02-27,ITUB4.SA,-0.00883270262698399
2019-02-28,ITUB4.SA,-0.018936419640253388
2019-03-01,ITUB4.SA,-0.010648892743779892
2019-03-06,ITUB4.SA,0.00028714890873726695
2019-03-07,ITUB4.SA,0.013773004560192703
2019-03-08,ITUB4.SA,0.011888071571065417
2019-03-11,ITUB4.SA,0.03272738008411036
2019-03-12,ITUB4.SA,0.002166464520254152
2019-03-13,ITUB4.SA,0.010811427583464095
2019-03-14,ITUB4.SA,-0.01577550420070095
2019-03-15,ITUB4.SA,-0.00027213087038435724
2019-03-18,ITUB4.SA,0.0016305189924377128
2019-03-19,ITUB4.SA,-0.023330923589529484
2019-03-20,ITUB4.SA,-0.02250047597212279
2019-03-21,ITUB4.SA,-0.017618755396788033
2019-03-22,ITUB4.SA,-0.0295052901242141
2019-03-25,ITUB4.SA,0.0014902778028214048
2019-03-26,ITUB4.SA,0.010416804334739016
2019-03-27,ITUB4.SA,-0.033873109198457096
2019-03-28,ITUB4.SA,0.03963417864429242
2019-03-29,ITUB4.SA,0.00967748936744428
2019-04-01,ITUB4.SA,-0.007409630379250909
2019-04-02,ITUB4.SA,-0.015808003489120037
2019-04-03,ITUB4.SA,-0.008923177156207274
2019-04-04,ITUB4.SA,0.015005572295771374
2019-04-05,ITUB4.SA,0.021585048482452907
2019-04-08,ITUB4.SA,-0.00607837144479928
2019-04-09,ITUB4.SA,-0.0055325760057157725
2019-04-10,ITUB4.SA,-0.0017569383949811446
2019-04-11,ITUB4.SA,-0.023174586191354596
2019-04-12,ITUB4.SA,-0.010510323567169855
2019-04-15,ITUB4.SA,-0.0006067797089975846
2019-04-16,ITUB4.SA,-0.0009109175213315446
2019-04-17,ITUB4.SA,-0.01550137881606295
2019-04-18,ITUB4.SA,0.013584512793461512
2019-04-22,ITUB4.SA,-0.002741761440400059
2019-04-23,ITUB4.SA,0.01282872105658761
2019-04-24,ITUB4.SA,0.001507535738742849
2019-04-25,ITUB4.SA,0.015357359873752197
2019-04-26,ITUB4.SA,0.0023721704505912378
2019-04-29,ITUB4.SA,-0.007987711301223555
2019-04-30,ITUB4.SA,0.008946645130383235
2019-05-02,ITUB4.SA,0.006653455466106406
2019-05-03,ITUB4.SA,-0.009694060809290028
2019-05-06,ITUB4.SA,-0.021952022968791063
2019-05-07,ITUB4.SA,-0.011222316344211336
2019-05-08,ITUB4.SA,0.011349686112169577
2019-05-09,ITUB4.SA,-0.012435771656262196
2019-05-10,ITUB4.SA,-0.00460706726369553
2019-05-13,ITUB4.SA,-0.015735020126326993
2019-05-14,ITUB4.SA,-0.004702785792350173
2019-05-15,ITUB4.SA,0.00314970054301833
2019-05-16,ITUB4.SA,-0.012872468353823496
2019-05-17,ITUB4.SA,0.0019078395979026386
2019-05-20,ITUB4.SA,0.02603171064958487
2019-05-21,ITUB4.SA,0.03867605891035297
2019-05-22,ITUB4.SA,0.0008935379678935984
2019-05-23,ITUB4.SA,-0.0020829649464049194
2019-05-24,ITUB4.SA,-0.014912650530496174
2019-05-27,ITUB4.SA,0.0036336569826251885
2019-05-28,ITUB4.SA,0.028054205783860198
2019-05-29,ITUB4.SA,0.018779049967595274
2019-05-30,ITUB4.SA,0.01036897371346912
2019-05-31,ITUB4.SA,-0.002280294274445982
2019-06-03,ITUB4.SA,0.0027150314657788943
2019-06-04,ITUB4.SA,-0.0017106103186088628
2019-06-05,ITUB4.SA,-0.019417537202286783
2019-06-06,ITUB4.SA,0.010483528710994117
2019-06-07,ITUB4.SA,0.010662880441914657
2019-06-10,ITUB4.SA,-0.012546374126559123
2019-06-11,ITUB4.SA,0.004909355150544803
2019-06-12,ITUB4.SA,-0.005747604087595559
2019-06-13,ITUB4.SA,-0.01791871543715673
2019-06-14,ITUB4.SA,0.0002944098260437844
2019-06-17,ITUB4.SA,-0.0011768199652655298
2019-06-18,ITUB4.SA,0.025920259074802665
2019-06-19,ITUB4.SA,0.01579073190521707
2019-06-21,ITUB4.SA,0.022611808741235695
2019-06-24,ITUB4.SA,-0.00221090669558055
2019-06-25,ITUB4.SA,-0.012465253130267251
2019-06-26,ITUB4.SA,0.023842733296560503
2019-06-27,ITUB4.SA,-0.006849620813084822
2019-06-28,ITUB4.SA,0.0002760624103173015
2019-07-01,ITUB4.SA,-0.004552797741627979
2019-07-02,ITUB4.SA,-0.0036028947091482078
2019-07-03,ITUB4.SA,0.017246199850151855
2019-07-04,ITUB4.SA,0.011484984245467622
2019-07-05,ITUB4.SA,0.01108423623536825
2019-07-08,ITUB4.SA,-0.0026736002077863974
2019-07-10,ITUB4.SA,-0.0026816287161114394
2019-07-11,ITUB4.SA,-0.0013434697164931286
2019-07-12,ITUB4.SA,-0.018573608566054722
2019-07-15,ITUB4.SA,-0.0027430590491609452
2019-07-16,ITUB4.SA,0.0038505277159543994
2019-07-17,ITUB4.SA,-0.002739877450065764
2019-07-18,ITUB4.SA,0.02664882247767708
2019-07-19,ITUB4.SA,-0.025957096423062986
2019-07-22,ITUB4.SA,0.017033257967668636
2019-07-23,ITUB4.SA,0.009724471429435333
2019-07-24,ITUB4.SA,-0.0008023890345034701
2019-07-25,ITUB4.SA,-0.030789797992855195
2019-07-26,ITUB4.SA,0.017955900015662163
2019-07-29,ITUB4.SA,0.004070082124302266
2019-07-30,ITUB4.SA,-0.033242859150858894
2019-07-31,ITUB4.SA,-0.026559039020484843
2019-08-01,ITUB4.SA,0.0021551608819618817
2019-08-02,ITUB4.SA,0.0014336841014155333
2019-08-05,ITUB4.SA,-0.013741788042962222
2019-08-06,ITUB4.SA,0.03018788225229052
2019-08-07,ITUB4.SA,0.03691268883178367
2019-08-08,ITUB4.SA,0.005434397081900633
2019-08-09,ITUB4.SA,-0.007567276637813536
2019-08-12,ITUB4.SA,-0.04139465575676182
2019-08-13,ITUB4.SA,0.0196022268843441
2019-08-14,ITUB4.SA,-0.022011506716366647
2019-08-15,ITUB4.SA,-0.002848847256065712
2019-08-16,ITUB4.SA,0.004001083640198022
2019-08-19,ITUB4.SA,-0.004366812227074246
2019-08-20,ITUB4.SA,-0.011111111111111072
2019-08-21,ITUB4.SA,0.007687944336602692
2019-08-22,ITUB4.SA,-0.01584525170175788
2019-08-23,ITUB4.SA,-0.011627906976744207
2019-08-26,ITUB4.SA,-0.0003010910289076296
2019-08-27,ITUB4.SA,0.011767965062921437
2019-08-28,ITUB4.SA,0.011333318543010895
2019-08-29,ITUB4.SA,0.00530779598270259
2019-08-30,ITUB4.SA,-0.0043999327875002825
2019-09-02,ITUB4.SA,-0.01252829042639858
2019-09-03,ITUB4.SA,-0.019104095734941984
2019-09-04,ITUB4.SA,0.006999639577709216
2019-09-05,ITUB4.SA,0.02840713755712687
2019-09-06,ITUB4.SA,0.03350016668584299
2019-09-09,ITUB4.SA,0.024452637438314717
2019-09-10,ITUB4.SA,-0.019428108284424983
2019-09-11,ITUB4.SA,-0.004528856809979831
2019-09-12,ITUB4.SA,0.0062554192104991024
2019-09-13,ITUB4.SA,0.013562472584812912
2019-09-16,ITUB4.SA,-0.01784176162960749
2019-09-17,ITUB4.SA,0.0036900973645328516
2019-09-18,ITUB4.SA,-0.003110992415719327
2019-09-19,ITUB4.SA,-0.016737665586144534
2019-09-20,ITUB4.SA,0.0025966822173115744
2019-09-23,ITUB4.SA,-0.003165512936422643
2019-09-24,ITUB4.SA,-0.010392273147517561
2019-09-25,ITUB4.SA,0.011668483818289888
2019-09-26,ITUB4.SA,0.028834887410240206
2019-09-27,ITUB4.SA,-0.00420402411921561
2019-09-30,ITUB4.SA,-0.01407257517617877
2019-10-01,ITUB4.SA,-0.022704772399680606
2019-10-02,ITUB4.SA,-0.027469340130997222
2019-10-03,ITUB4.SA,0.0003009732441947577
2019-10-04,ITUB4.SA,0.0048062099774921485
2019-10-07,ITUB4.SA,-0.01853540253728203
2019-10-08,ITUB4.SA,-0.0042643120771103105
2019-10-09,ITUB4.SA,0.015906594945714225
2019-10-10,ITUB4.SA,0.007227347223528469
2019-10-11,ITUB4.SA,0.012854788747487023
2019-10-14,ITUB4.SA,0.016824441702963266
2019-10-15,ITUB4.SA,-0.002322733623344342
2019-10-16,ITUB4.SA,0.014256899933356548
2019-10-17,ITUB4.SA,-0.006024341878410389
2019-10-18,ITUB4.SA,-0.011832454800399184
2019-10-21,ITUB4.SA,0.016355289125733474
2019-10-22,ITUB4.SA,0.031034419678150904
2019-10-23,ITUB4.SA,0.014214264013500566
2019-10-24,ITUB4.SA,0.004671252574768969
2019-10-25,ITUB4.SA,0.00656493019180826
2019-10-28,ITUB4.SA,0.013587060727787259
2019-10-29,ITUB4.SA,-0.01769460475222495
2019-10-30,ITUB4.SA,0.006277050571087628
2019-10-31,ITUB4.SA,-0.017357813138050182
2019-11-01,ITUB4.SA,0.0037273645181938875
2019-11-04,ITUB4.SA,0.0033014841242198223
2019-11-05,ITUB4.SA,0.017274122913139234
2019-11-06,ITUB4.SA,-0.013476686979146169
2019-11-07,ITUB4.SA,0.006010747229750368
2019-11-08,ITUB4.SA,-0.014937680982855972
2019-11-11,ITUB4.SA,0.004411400187857462
2019-11-12,ITUB4.SA,-0.017018861047240152
2019-11-13,ITUB4.SA,-0.010052931034014834
2019-11-14,ITUB4.SA,0.006487727222766582
2019-11-18,ITUB4.SA,-0.0044843466938903065
2019-11-19,ITUB4.SA,-0.010979755221371623
2019-11-21,ITUB4.SA,0.010247703091800231
2019-11-22,ITUB4.SA,0.006762354738462095
2019-11-25,ITUB4.SA,-0.014273382774434129
2019-11-26,ITUB4.SA,-0.020443294203257967
2019-11-27,ITUB4.SA,0.005797110930418903
2019-11-28,ITUB4.SA,-0.0028820297410148132
2019-11-29,ITUB4.SA,0.005780810286466709
2019-12-02,ITUB4.SA,0.01423010677894676
2019-12-03,ITUB4.SA,0.00028376015330677795
2019-12-04,ITUB4.SA,0.035987361471987445
2019-12-05,ITUB4.SA,-0.0013682699693924327
2019-12-06,ITUB4.SA,-0.018076812894962546
2019-12-09,ITUB4.SA,0.019525894595968873
2019-12-10,ITUB4.SA,-0.014500602066417456
2019-12-11,ITUB4.SA,-0.011660294272308747
2019-12-12,ITUB4.SA,-0.00028032934693555944
2019-12-13,ITUB4.SA,0.021307923060987832
2019-12-16,ITUB4.SA,-0.02285940680365184
2019-12-17,ITUB4.SA,0.015220070124326801
2019-12-18,ITUB4.SA,0.012771141710593348
2019-12-19,ITUB4.SA,0.004933937880294392
2019-12-20,ITUB4.SA,-0.004364303758820243
2019-12-23,ITUB4.SA,0.009314926727801653
2019-12-26,ITUB4.SA,0.015201109211805619
2019-12-27,ITUB4.SA,-0.0026736770730035886
2019-12-30,ITUB4.SA,-0.005362276980180658
2020-01-02,ITUB4.SA,0.025482193545611098
2020-01-03,ITUB4.SA,-0.010518225486309984
2020-01-06,ITUB4.SA,-0.014881449771490196
2020-01-07,ITUB4.SA,-0.023199720055765982
2020-01-08,ITUB4.SA,-0.016293416463308952
2020-01-09,ITUB4.SA,-0.019933006196509617
2020-01-10,ITUB4.SA,-0.008879783073669767
2020-01-13,ITUB4.SA,0.013294869245522145
2020-01-14,ITUB4.SA,0.0
2020-01-15,ITUB4.SA,-0.012264973473203211
2020-01-16,ITUB4.SA,0.0020215548797262173
2020-01-17,ITUB4.SA,0.00691595432090697
2020-01-20,ITUB4.SA,-0.020319880651438305
2020-01-21,ITUB4.SA,-0.02132642290408404
2020-01-22,ITUB4.SA,0.00597008345807204
2020-01-23,ITUB4.SA,0.023739355072312396
2020-01-24,ITUB4.SA,-0.0075364541120344075
2020-01-27,ITUB4.SA,-0.021612327751577176
2020-01-28,ITUB4.SA,-0.0002983080405037919
2020-01-29,ITUB4.SA,-0.01552692351422047
2020-01-30,ITUB4.SA,0.014558354078765712
2020-01-31,ITUB4.SA,-0.01883440687706528
2020-02-03,ITUB4.SA,0.002896266360792321
2020-02-04,ITUB4.SA,0.00790259173564345
2020-02-05,ITUB4.SA,0.006031747498804307
2020-02-06,ITUB4.SA,-0.0023982897081095134
2020-02-07,ITUB4.SA,0.012920517042452895
2020-02-10,ITUB4.SA,0.016908837539916455
2020-02-11,ITUB4.SA,0.02304522641763662
2020-02-12,ITUB4.SA,-0.003991986421218008
2020-02-13,ITUB4.SA,-0.015459746445582456
2020-02-14,ITUB4.SA,-0.016864779216201664
2020-02-17,ITUB4.SA,-0.009168562639434552
2020-02-18,ITUB4.SA,0.004178697232651629
2020-02-19,ITUB4.SA,0.014268578142784039
2020-02-20,ITUB4.SA,-0.003517077053427853
2020-02-21,ITUB4.SA,-0.00949583069041593
2020-02-26,ITUB4.SA,-0.04987711015382057
2020-02-27,ITUB4.SA,0.0006439927904864362
2020-02-28,ITUB4.SA,0.029932497042899797
2020-03-02,ITUB4.SA,-0.0032831268485310483
2020-03-03,ITUB4.SA,-0.01819293843082459
2020-03-04,ITUB4.SA,0.009584447492202441
2020-03-05,ITUB4.SA,-0.034177562095666025
2020-03-06,ITUB4.SA,-0.021297122599536644
2020-03-09,ITUB4.SA,-0.06930035903370124
2020-03-10,ITUB4.SA,0.02482071166280364
2020-03-11,ITUB4.SA,-0.08143288072259858
2020-03-12,ITUB4.SA,-0.09820399467747243
2020-03-13,ITUB4.SA,0.11059343127134968
2020-03-16,ITUB4.SA,-0.09194953538898432
2020-03-17,ITUB4.SA,0.05882320703615207
2020-03-18,ITUB4.SA,-0.06944461162535964
2020-03-19,ITUB4.SA,-0.025585856527967743
2020-03-20,ITUB4.SA,-0.03501126015725653
2020-03-23,ITUB4.SA,-0.0693874701438768
2020-03-24,ITUB4.SA,0.09649158919936585
2020-03-25,ITUB4.SA,0.04888822440268359
2020-03-26,ITUB4.SA,0.027542576842552347
2020-03-27,ITUB4.SA,-0.052783317861266
2020-03-30,ITUB4.SA,0.049629929201407075
2020-03-31,ITUB4.SA,-0.04230620095058579
2020-04-01,ITUB4.SA,-0.0725893272248107
2020-04-02,ITUB4.SA,0.00467282570819072
2020-04-03,ITUB4.SA,-0.03906999027709157
2020-04-06,ITUB4.SA,0.07357261610908084
2020-04-07,ITUB4.SA,0.03697020501236081
2020-04-08,ITUB4.SA,0.051304426561185945
2020-04-09,ITUB4.SA,-0.02812261882285505
2020-04-13,ITUB4.SA,0.021276850988129592
2020-04-14,ITUB4.SA,0.012499426883828102
2020-04-15,ITUB4.SA,-0.0370361083625117
2020-04-16,ITUB4.SA,-0.025214219137319804
2020-04-17,ITUB4.SA,0.017974654996887995
2020-04-20,ITUB4.SA,-0.024978681272888603
2020-04-22,ITUB4.SA,-0.011925466054735545
2020-04-23,ITUB4.SA,-0.014305517132831125
2020-04-24,ITUB4.SA,-0.053060350531089484
2020-04-27,ITUB4.SA,0.03304571491579522
2020-04-28,ITUB4.SA,0.0825211708462612
2020-04-29,ITUB4.SA,0.013276774767448485
2020-04-30,ITUB4.SA,-0.03761569147172794
2020-05-04,ITUB4.SA,-0.03801424405047893
2020-05-05,ITUB4.SA,0.037003126304544276
2020-05-06,ITUB4.SA,-0.020264032286864353
2020-05-07,ITUB4.SA,-0.03597148858656718
2020-05-08,ITUB4.SA,0.041045175224732944
2020-05-11,ITUB4.SA,0.002688218743765125
2020-05-12,ITUB4.SA,-0.03440639446950755
2020-05-13,ITUB4.SA,-0.0004621145613749045
2020-05-14,ITUB4.SA,0.04398106593124251
2020-05-15,ITUB4.SA,-0.04079819065786261
2020-05-18,ITUB4.SA,0.048081778497591765
2020-05-19,ITUB4.SA,-0.04322906380045721
2020-05-20,ITUB4.SA,-0.00414927559641165
2020-05-21,ITUB4.SA,0.057407307155912246
2020-05-22,ITUB4.SA,0.005254297591664292
2020-05-25,ITUB4.SA,0.043553059822282414
2020-05-26,ITUB4.SA,-0.03964862421267845
2020-05-27,ITUB4.SA,0.03129009690004647
2020-05-28,ITUB4.SA,-0.017698983995442008
2020-05-29,ITUB4.SA,-0.011582924274132433
2020-06-01,ITUB4.SA,0.027578829809026706
2020-06-02,ITUB4.SA,0.06720164620374525
2020-06-03,ITUB4.SA,0.02653462768163095
2020-06-04,ITUB4.SA,0.028935523005656938
2020-06-05,ITUB4.SA,0.02212230562899209
2020-06-08,ITUB4.SA,0.040352123359340464
2020-06-09,ITUB4.SA,-0.019746243704636512
2020-06-10,ITUB4.SA,-0.043525153689037865
2020-06-12,ITUB4.SA,-0.019932497975667984
2020-06-15,ITUB4.SA,-0.02340709431633603
2020-06-16,ITUB4.SA,0.0286834700039873
2020-06-17,ITUB4.SA,0.012605065338654908
2020-06-18,ITUB4.SA,0.0392299901367168
2020-06-19,ITUB4.SA,0.01960068108056423
2020-06-22,ITUB4.SA,-0.03097121381033552
2020-06-23,ITUB4.SA,-0.013225641918817477
2020-06-24,ITUB4.SA,-0.03797457511447666
2020-06-25,ITUB4.SA,0.011996497414066276
2020-06-26,ITUB4.SA,-0.0168258062843063
2020-06-29,ITUB4.SA,0.029948901761738256
2020-06-30,ITUB4.SA,-0.03889660281668561
2020-07-01,ITUB4.SA,0.026144745594643526
2020-07-02,ITUB4.SA,0.017241083505325383
2020-07-03,ITUB4.SA,-0.0018830554637554453
2020-07-06,ITUB4.SA,0.046416106910529775
2020-07-07,ITUB4.SA,-0.0490443382325263
2020-07-08,ITUB4.SA,0.02161464625916376
2020-07-09,ITUB4.SA,0.0003710690573666131
2020-07-10,ITUB4.SA,0.0092766534262263
2020-07-13,ITUB4.SA,-0.014705776024904305
2020-07-14,ITUB4.SA,0.016790413529059967
2020-07-15,ITUB4.SA,0.00697310751907132
2020-07-16,ITUB4.SA,-0.01676410018412744
2020-07-17,ITUB4.SA,0.008895930941729357
2020-07-20,ITUB4.SA,0.0029382374354613994
2020-07-21,ITUB4.SA,0.017583318334599696
2020-07-22,ITUB4.SA,-0.025558729281202286
2020-07-23,ITUB4.SA,-0.0210564093954968
2020-07-24,ITUB4.SA,-0.0011321475089101085
2020-07-27,ITUB4.SA,0.05024598052730367
2020-07-28,ITUB4.SA,-0.005755288414708182
2020-07-29,ITUB4.SA,0.023516523260594724
2020-07-30,ITUB4.SA,-0.016967237906028942
2020-07-31,ITUB4.SA,-0.03308180155488483
2020-08-03,ITUB4.SA,0.015069745336021123
2020-08-04,ITUB4.SA,-0.05828436093345957
2020-08-05,ITUB4.SA,-0.0007787559702956415
2020-08-06,ITUB4.SA,0.014024527078325688
2020-08-07,ITUB4.SA,-0.021129434938666036
2020-08-10,ITUB4.SA,0.012951338664985546
2020-08-11,ITUB4.SA,-0.011623512088522858
2020-08-12,ITUB4.SA,-0.011368140827560103
2020-08-13,ITUB4.SA,-0.02854796725751574
2020-08-14,ITUB4.SA,0.009387344247528517
2020-08-17,ITUB4.SA,-0.023857883010131142
2020-08-18,ITUB4.SA,0.006347658421355984
2020-08-19,ITUB4.SA,-0.0049506478711666135
2020-08-20,ITUB4.SA,0.0
2020-08-21,ITUB4.SA,-0.0016581343530411852
2020-08-24,ITUB4.SA,0.016611264043152163
2020-08-25,ITUB4.SA,-0.007352921238104937
2020-08-26,ITUB4.SA,-0.02098749351530782
2020-08-27,ITUB4.SA,0.0163935008400915
2020-08-28,ITUB4.SA,0.01033871142239029
2020-08-31,ITUB4.SA,-0.036021001485117554
2020-09-01,ITUB4.SA,0.0342043523167892
2020-09-02,ITUB4.SA,-0.0020543284232210635
2020-09-03,ITUB4.SA,0.024289921845579654
2020-09-04,ITUB4.SA,0.003215706678296737
2020-09-08,ITUB4.SA,-0.022436162477840083
2020-09-09,ITUB4.SA,0.0012292571354564075
2020-09-10,ITUB4.SA,-0.021285448490253933
2020-09-11,ITUB4.SA,-0.01170981319460862
2020-09-14,ITUB4.SA,0.017773059699240257
2020-09-15,ITUB4.SA,-0.013305683033149274
2020-09-16,ITUB4.SA,-0.0029491673040284994
2020-09-17,ITUB4.SA,0.0012676400980313751
2020-09-18,ITUB4.SA,-0.024905120547007664
2020-09-21,ITUB4.SA,-0.008657636264536195
2020-09-22,ITUB4.SA,0.008733245527724032
2020-09-23,ITUB4.SA,-0.026839403418842167
2020-09-24,ITUB4.SA,0.024466001081267175
2020-09-25,ITUB4.SA,-0.005210513491322288
2020-09-28,ITUB4.SA,-0.0004364453735506979
2020-09-29,ITUB4.SA,-0.021833903872280014
2020-09-30,ITUB4.SA,0.004464091304276607
2020-10-01,ITUB4.SA,0.0015563994270262338
2020-10-02,ITUB4.SA,0.0031083630487755975
2020-10-05,ITUB4.SA,0.010624592399478328
2020-10-06,ITUB4.SA,0.0017519185408694238
2020-10-07,ITUB4.SA,-0.007433719454746801
2020-10-08,ITUB4.SA,0.06035301442164731
2020-10-09,ITUB4.SA,-0.0029083223702145444
2020-10-13,ITUB4.SA,-0.00958348418435706
2020-10-14,ITUB4.SA,-0.00294464870504485
2020-10-15,ITUB4.SA,-0.008861243694277876
2020-10-16,ITUB4.SA,-0.016176763751836742
2020-10-19,ITUB4.SA,0.01081803558357941
2020-10-20,ITUB4.SA,0.03981128329705741
2020-10-21,ITUB4.SA,0.009057445118159979
2020-10-22,ITUB4.SA,0.05140757399202478
2020-10-23,ITUB4.SA,-0.01280577928699056
2020-10-26,ITUB4.SA,0.007074997340805522
2020-10-27,ITUB4.SA,-0.02849307515193833
2020-10-28,ITUB4.SA,-0.04459584420313889
2020-10-29,ITUB4.SA,0.005046298070937372
2020-10-30,ITUB4.SA,-0.017573110657510327
2020-11-03,ITUB4.SA,0.024504002324443608
2020-11-04,ITUB4.SA,0.03993376347324129
2020-11-05,ITUB4.SA,0.023600243516564312
2020-11-06,ITUB4.SA,-0.0011722111236845967
2020-11-09,ITUB4.SA,0.08098514843027904
2020-11-10,ITUB4.SA,0.04524094692234759
2020-11-11,ITUB4.SA,-0.008310014185438419
2020-11-12,ITUB4.SA,-0.024441397027387457
2020-11-13,ITUB4.SA,0.018968688638273834
2020-11-16,ITUB4.SA,0.03512526225768764
2020-11-17,ITUB4.SA,0.0006785177004218212
2020-11-18,ITUB4.SA,-0.024415486754491456
2020-11-19,ITUB4.SA,0.001390577463852516
2020-11-23,ITUB4.SA,0.0031241147836229555
2020-11-24,ITUB4.SA,0.028027277545187745
2020-11-25,ITUB4.SA,-0.011779768124585588
2020-11-26,ITUB4.SA,-0.021117465046715633
2020-11-27,ITUB4.SA,0.007654845725336257
2020-11-30,ITUB4.SA,-0.013812662848510238
2020-12-01,ITUB4.SA,0.042214391601048895
2020-12-02,ITUB4.SA,0.007731020579700543
2020-12-03,ITUB4.SA,-0.0006672274750740836
2020-12-04,ITUB4.SA,0.010013185687125059
2020-12-07,ITUB4.SA,0.0059490855357349215
2020-12-08,ITUB4.SA,-0.002628280579853204
2020-12-09,ITUB4.SA,0.00592869446681954
2020-12-10,ITUB4.SA,0.033071319802532306
2020-12-11,ITUB4.SA,-0.005908564781137882
2020-12-14,ITUB4.SA,-0.013418703826931777
2020-12-15,ITUB4.SA,0.009067379058893987
2020-12-16,ITUB4.SA,0.018934620794748502
2020-12-17,ITUB4.SA,-0.001259588587374294
2020-12-18,ITUB4.SA,-0.0015769924306636707
2020-12-21,ITUB4.SA,-0.017688068373940546
2020-12-22,ITUB4.SA,0.00482319351661098
2020-12-23,ITUB4.SA,0.02207992399597103
2020-12-28,ITUB4.SA,0.007200914930928226
2020-12-29,ITUB4.SA,-0.002175922351019488
2020-12-30,ITUB4.SA,-0.014641275828869316
2021-01-04,ITUB4.SA,-0.02261606198038002
2021-01-05,ITUB4.SA,-0.006472101686549436
2021-01-06,ITUB4.SA,0.029315404400938938
2021-01-07,ITUB4.SA,0.038924023182141276
2021-01-08,ITUB4.SA,-0.00030480519491205005
2021-01-11,ITUB4.SA,-0.022546635783495805
2021-01-12,ITUB4.SA,0.0031172523182154688
2021-01-13,ITUB4.SA,-0.016470245118679117
2021-01-14,ITUB4.SA,0.029700075651037716
2021-01-15,ITUB4.SA,-0.03774187884238278
2021-01-18,ITUB4.SA,-0.005101561640606822
2021-01-19,ITUB4.SA,-0.011859472710885943
2021-01-20,ITUB4.SA,-0.016542498112955495
2021-01-21,ITUB4.SA,-0.013522057449608327
2021-01-22,ITUB4.SA,-0.021397218868459356
2021-01-26,ITUB4.SA,-0.03319143663458135
2021-01-27,ITUB4.SA,0.0
2021-01-28,ITUB4.SA,0.04035404291581024
2021-01-29,ITUB4.SA,-0.03572651598295795
2021-02-01,ITUB4.SA,0.026654498859506104
2021-02-02,ITUB4.SA,-0.021320132659152558
2021-02-03,ITUB4.SA,-0.0049193641929399234
2021-02-04,ITUB4.SA,-0.0042369900784662295
2021-02-05,ITUB4.SA,-0.004255337230084422
2021-02-08,ITUB4.SA,-0.018518597541265724
2021-02-09,ITUB4.SA,0.011973356599552343
2021-02-10,ITUB4.SA,-0.0071705268575756875
2021-02-11,ITUB4.SA,0.0
2021-02-12,ITUB4.SA,0.002527918313846911
2021-02-17,ITUB4.SA,0.012608259834610003
2021-02-18,ITUB4.SA,-0.007115149000173848
2021-02-19,ITUB4.SA,-0.010390453422094215
2021-02-22,ITUB4.SA,-0.07277353673009046
2021-02-23,ITUB4.SA,0.06403754541789142
2021-02-24,ITUB4.SA,-0.014678635855459476
2021-02-25,ITUB4.SA,-0.031285272843972645
2021-02-26,ITUB4.SA,-0.012102504875184716
2021-03-01,ITUB4.SA,-0.029958852438280115
2021-03-02,ITUB4.SA,0.040371781756508573
2021-03-03,ITUB4.SA,0.002328163372054881
2021-03-04,ITUB4.SA,0.031358238089481016
2021-03-05,ITUB4.SA,0.037162312793005414
2021-03-08,ITUB4.SA,-0.0318492522311532
2021-03-09,ITUB4.SA,0.013831593274058251
2021-03-10,ITUB4.SA,0.007375116807259774
2021-03-11,ITUB4.SA,0.0014641591556365796
2021-03-12,ITUB4.SA,-0.0065790289724916295
2021-03-15,ITUB4.SA,0.011773278546966637
2021-03-16,ITUB4.SA,-0.020363627703514187
2021-03-17,ITUB4.SA,0.03897495931049555
2021-03-18,ITUB4.SA,0.00571655566592999
2021-03-19,ITUB4.SA,0.0021318538774328655
2021-03-22,ITUB4.SA,0.00567133743228343
2021-03-23,ITUB4.SA,-0.025379037608744826
2021-03-24,ITUB4.SA,-0.01735957801619681
2021-03-25,ITUB4.SA,0.017666256779006018
2021-03-26,ITUB4.SA,0.017052842396999335
2021-03-29,ITUB4.SA,-0.000356639345841514
2021-03-30,ITUB4.SA,0.016393578032073863
2021-03-31,ITUB4.SA,-0.019284314285249904
2021-04-01,ITUB4.SA,-0.030584946178985217
2021-04-05,ITUB4.SA,0.012914995703001475
2021-04-06,ITUB4.SA,-0.01165736918255389
2021-04-07,ITUB4.SA,-0.008846341289333592
2021-04-08,ITUB4.SA,-0.007809911440620709
2021-04-09,ITUB4.SA,-0.0014990731393410561
2021-04-12,ITUB4.SA,0.024775018829255036
2021-04-13,ITUB4.SA,-0.000366610467566475
2021-04-14,ITUB4.SA,0.012825298391067275
2021-04-15,ITUB4.SA,0.0
2021-04-16,ITUB4.SA,0.011215671467708743
2021-04-19,ITUB4.SA,-0.015027125713552802
2021-04-20,ITUB4.SA,-0.0050849223895597095
2021-04-22,ITUB4.SA,0.00036464684338133324
2021-04-23,ITUB4.SA,0.004744534052461669
2021-04-26,ITUB4.SA,-0.0007262325510547507
2021-04-27,ITUB4.SA,-0.015267257157650205
2021-04-28,ITUB4.SA,0.043519205227588786
2021-04-29,ITUB4.SA,-0.03154885660346041
2021-04-30,ITUB4.SA,0.007686691754526631
2021-05-03,ITUB4.SA,0.013992163742387875
2021-05-04,ITUB4.SA,-0.04265236296917019
2021-05-05,ITUB4.SA,0.028454238692583456
