Date,Ativo,Retorno_Acumulado
2016-01-05,BBAS3.SA,0.0035106784933107704
2016-01-06,BBAS3.SA,0.0035106784933107704
2016-01-07,BBAS3.SA,-0.02036530676990078
2016-01-08,BBAS3.SA,-0.02036530676990078
2016-01-11,BBAS3.SA,-0.048455170912042544
2016-01-12,BBAS3.SA,-0.0814606567115902
2016-01-13,BBAS3.SA,-0.0983151582397328
2016-01-14,BBAS3.SA,-0.047752921139777915
2016-01-15,BBAS3.SA,-0.0842695924264254
2016-01-18,BBAS3.SA,-0.08988797084988509
2016-01-19,BBAS3.SA,-0.0983151582397328
2016-01-20,BBAS3.SA,-0.1067417752615677
2016-01-21,BBAS3.SA,-0.10744364478849056
2016-01-22,BBAS3.SA,-0.08707871826393176
2016-01-26,BBAS3.SA,-0.09480371925573827
2016-01-27,BBAS3.SA,-0.10814627480609706
2016-01-28,BBAS3.SA,-0.08848359805380301
2016-01-29,BBAS3.SA,-0.027387614369877245
2016-02-01,BBAS3.SA,-0.005618441797683449
2016-02-02,BBAS3.SA,-0.0800565374124026
2016-02-03,BBAS3.SA,-0.06811810116123129
2016-02-04,BBAS3.SA,-0.03089892660542448
2016-02-05,BBAS3.SA,-0.03862373747456005
2016-02-10,BBAS3.SA,-0.03862373747456005
2016-02-11,BBAS3.SA,-0.08286521963034321
2016-02-12,BBAS3.SA,-0.08707871826393154
2016-02-15,BBAS3.SA,-0.07724734820067258
2016-02-16,BBAS3.SA,-0.05898891749601343
2016-02-17,BBAS3.SA,-0.06179817008196686
2016-02-18,BBAS3.SA,-0.0962079019291493
2016-02-19,BBAS3.SA,-0.08637653186589045
2016-02-22,BBAS3.SA,-0.04424192577534869
2016-02-23,BBAS3.SA,-0.05056166673194207
2016-02-24,BBAS3.SA,-0.0821632867291967
2016-02-25,BBAS3.SA,-0.07865197449364947
2016-02-26,BBAS3.SA,-0.0730339129413079
2016-02-29,BBAS3.SA,-0.049157610806978
2016-03-01,BBAS3.SA,0.005617744681223336
2016-03-02,BBAS3.SA,0.03721917455580703
2016-03-03,BBAS3.SA,0.17362902225107035
2016-03-04,BBAS3.SA,0.28950815645270644
2016-03-07,BBAS3.SA,0.2902152860401923
2016-03-08,BBAS3.SA,0.4308238028007101
2016-03-09,BBAS3.SA,0.43435640877540393
2016-03-10,BBAS3.SA,0.5191464303264424
2016-03-11,BBAS3.SA,0.6145346500469038
2016-03-14,BBAS3.SA,0.5753830686635635
2016-03-15,BBAS3.SA,0.24185619045120332
2016-03-16,BBAS3.SA,0.28372487829931003
2016-03-17,BBAS3.SA,0.46822904407715327
2016-03-18,BBAS3.SA,0.44481024046335227
2016-03-21,BBAS3.SA,0.468938708633585
2016-03-22,BBAS3.SA,0.44764953243131567
2016-03-23,BBAS3.SA,0.3937175611114474
2016-03-24,BBAS3.SA,0.34759126617009195
2016-03-28,BBAS3.SA,0.4263608632228355
2016-03-29,BBAS3.SA,0.4689387086335848
2016-03-30,BBAS3.SA,0.43842427344304435
2016-03-31,BBAS3.SA,0.40294269335127075
2016-04-01,BBAS3.SA,0.40294269335127075
2016-04-04,BBAS3.SA,0.3234638119874371
2016-04-05,BBAS3.SA,0.30217514277895696
2016-04-06,BBAS3.SA,0.2901114790618535
2016-04-07,BBAS3.SA,0.32985041274998106
2016-04-08,BBAS3.SA,0.4831311125230888
2016-04-11,BBAS3.SA,0.5285481231533542
2016-04-12,BBAS3.SA,0.5682874370868238
2016-04-13,BBAS3.SA,0.5846079474064922
2016-04-14,BBAS3.SA,0.5562230128790364
2016-04-15,BBAS3.SA,0.6108654092460204
2016-04-18,BBAS3.SA,0.5668681079739601
2016-04-19,BBAS3.SA,0.5597710821643005
2016-04-20,BBAS3.SA,0.5491271278054024
2016-04-22,BBAS3.SA,0.5093879406203803
2016-04-25,BBAS3.SA,0.47603472045566564
2016-04-26,BBAS3.SA,0.5434503183477377
2016-04-27,BBAS3.SA,0.582479714227881
2016-04-28,BBAS3.SA,0.5434503183477379
2016-04-29,BBAS3.SA,0.5689968481463612
2016-05-02,BBAS3.SA,0.5292574074644445
2016-05-03,BBAS3.SA,0.45048793716014823
2016-05-04,BBAS3.SA,0.4817120369071204
2016-05-05,BBAS3.SA,0.45616500011470795
2016-05-06,BBAS3.SA,0.46822904407715327
2016-05-09,BBAS3.SA,0.4370049443301811
2016-05-10,BBAS3.SA,0.5221610153970218
2016-05-11,BBAS3.SA,0.4533265953858754
2016-05-12,BBAS3.SA,0.4121679523395423
2016-05-13,BBAS3.SA,0.37384809426738363
2016-05-16,BBAS3.SA,0.3525590448135616
2016-05-17,BBAS3.SA,0.28727256733923223
2016-05-18,BBAS3.SA,0.2886913894583065
2016-05-19,BBAS3.SA,0.2581778415068974
2016-05-20,BBAS3.SA,0.22837269062744703
2016-05-23,BBAS3.SA,0.20637397661719326
2016-05-24,BBAS3.SA,0.14298036045483964
2016-05-25,BBAS3.SA,0.17659709064149087
2016-05-27,BBAS3.SA,0.15370872927963952
2016-05-30,BBAS3.SA,0.17373612468903898
2016-05-31,BBAS3.SA,0.1780277003661641
2016-06-01,BBAS3.SA,0.18518036874418842
2016-06-02,BBAS3.SA,0.20878422509104722
2016-06-03,BBAS3.SA,0.23739388461556543
2016-06-06,BBAS3.SA,0.22451966457797945
2016-06-07,BBAS3.SA,0.21021483481572023
2016-06-08,BBAS3.SA,0.24812301393104907
2016-06-09,BBAS3.SA,0.24454667974203703
2016-06-10,BBAS3.SA,0.18375001251640977
2016-06-13,BBAS3.SA,0.19376364684688574
2016-06-14,BBAS3.SA,0.16186816057456643
2016-06-15,BBAS3.SA,0.16114721540632493
2016-06-16,BBAS3.SA,0.1676380033925493
2016-06-17,BBAS3.SA,0.15393522875496424
2016-06-20,BBAS3.SA,0.19648607674643848
2016-06-21,BBAS3.SA,0.14311712202947602
2016-06-22,BBAS3.SA,0.13951112870379578
2016-06-23,BBAS3.SA,0.16980134589106277
2016-06-24,BBAS3.SA,0.1460015364446785
2016-06-27,BBAS3.SA,0.12797131631938252
2016-06-28,BBAS3.SA,0.1560988247503723
2016-06-29,BBAS3.SA,0.1892743435919726
2016-06-30,BBAS3.SA,0.2390376852285967
2016-07-01,BBAS3.SA,0.22966197583338066
2016-07-04,BBAS3.SA,0.23543181865136376
2016-07-05,BBAS3.SA,0.22605560226235855
2016-07-06,BBAS3.SA,0.22317118784715628
2016-07-07,BBAS3.SA,0.20802588913085174
2016-07-08,BBAS3.SA,0.24264393205117152
2016-07-11,BBAS3.SA,0.2996193870876036
2016-07-12,BBAS3.SA,0.2830311840472379
2016-07-13,BBAS3.SA,0.30178323657990624
2016-07-14,BBAS3.SA,0.37101881542675663
2016-07-15,BBAS3.SA,0.3890491623004999
2016-07-18,BBAS3.SA,0.43953433634449657
2016-07-19,BBAS3.SA,0.5094914941018249
2016-07-20,BBAS3.SA,0.5397824717797757
2016-07-21,BBAS3.SA,0.5109336379352025
2016-07-22,BBAS3.SA,0.486412122829893
2016-07-25,BBAS3.SA,0.5361759714603063
2016-07-26,BBAS3.SA,0.546273133017553
2016-07-27,BBAS3.SA,0.5491583079234392
2016-07-28,BBAS3.SA,0.4907395683176039
2016-07-29,BBAS3.SA,0.5181456245865632
2016-08-01,BBAS3.SA,0.49218247264166526
2016-08-02,BBAS3.SA,0.4568429775593148
2016-08-03,BBAS3.SA,0.4799217150890105
2016-08-04,BBAS3.SA,0.5195885289106246
2016-08-05,BBAS3.SA,0.5304066356361126
2016-08-08,BBAS3.SA,0.5268006423104323
2016-08-09,BBAS3.SA,0.5433882116085613
2016-08-10,BBAS3.SA,0.5051644288594559
2016-08-11,BBAS3.SA,0.5902672655784302
2016-08-12,BBAS3.SA,0.63498183631376
2016-08-15,BBAS3.SA,0.67176385547483
2016-08-16,BBAS3.SA,0.6328183670667995
2016-08-17,BBAS3.SA,0.64147237080309
2016-08-18,BBAS3.SA,0.6393091550530239
2016-08-19,BBAS3.SA,0.6732062528051024
2016-08-22,BBAS3.SA,0.6090179238781788
2016-08-23,BBAS3.SA,0.6387721218818148
2016-08-24,BBAS3.SA,0.6220796048693213
2016-08-25,BBAS3.SA,0.6286113326040237
2016-08-26,BBAS3.SA,0.6619966201259053
2016-08-29,BBAS3.SA,0.728766941672774
2016-08-30,BBAS3.SA,0.7222345801958352
2016-08-31,BBAS3.SA,0.6844954835092043
2016-09-01,BBAS3.SA,0.6590924329529244
2016-09-02,BBAS3.SA,0.7215090720834909
2016-09-05,BBAS3.SA,0.7048166818194448
2016-09-06,BBAS3.SA,0.7432819203606564
2016-09-08,BBAS3.SA,0.7512654248107311
2016-09-09,BBAS3.SA,0.6576416702251306
2016-09-12,BBAS3.SA,0.6656250479267578
2016-09-13,BBAS3.SA,0.6062676093202202
2016-09-14,BBAS3.SA,0.600429702586037
2016-09-15,BBAS3.SA,0.6281616291130041
2016-09-16,BBAS3.SA,0.600429702586037
2016-09-19,BBAS3.SA,0.6062676093202202
2016-09-20,BBAS3.SA,0.6500551419119991
2016-09-21,BBAS3.SA,0.7033301760295123
2016-09-22,BBAS3.SA,0.7113575354423529
2016-09-23,BBAS3.SA,0.674867924949204
2016-09-26,BBAS3.SA,0.6558939358853135
2016-09-27,BBAS3.SA,0.669759709026126
2016-09-28,BBAS3.SA,0.7011412303446445
2016-09-29,BBAS3.SA,0.6515150305279986
2016-09-30,BBAS3.SA,0.6639210418012591
2016-10-03,BBAS3.SA,0.7033301760295128
2016-10-04,BBAS3.SA,0.7077087011414855
2016-10-05,BBAS3.SA,0.746387257319503
2016-10-06,BBAS3.SA,0.8011216730592265
2016-10-07,BBAS3.SA,0.8449094591479003
2016-10-10,BBAS3.SA,0.8573167379056337
2016-10-11,BBAS3.SA,0.8149878264453811
2016-10-13,BBAS3.SA,0.8463680802794269
2016-10-14,BBAS3.SA,0.8945348984738626
2016-10-17,BBAS3.SA,1.0054639988146512
2016-10-18,BBAS3.SA,1.0470608112432997
2016-10-19,BBAS3.SA,1.0091119458763878
2016-10-20,BBAS3.SA,1.0507101525379565
2016-10-21,BBAS3.SA,1.0762523728893716
2016-10-24,BBAS3.SA,1.059467583007244
2016-10-25,BBAS3.SA,1.0105715809954923
2016-10-26,BBAS3.SA,0.9952461727355748
2016-10-27,BBAS3.SA,1.097415561135025
2016-10-28,BBAS3.SA,1.064576686169453
2016-10-31,BBAS3.SA,1.1375560339041986
2016-11-01,BBAS3.SA,1.0390337053273542
2016-11-03,BBAS3.SA,0.941971645611851
2016-11-04,BBAS3.SA,0.9616753254868466
2016-11-07,BBAS3.SA,1.0674951959169792
2016-11-08,BBAS3.SA,1.0638464883645589
2016-11-09,BBAS3.SA,0.9908682813658389
2016-11-10,BBAS3.SA,0.8631545178913698
2016-11-11,BBAS3.SA,0.7339811192977959
2016-11-14,BBAS3.SA,0.7821476839953365
2016-11-16,BBAS3.SA,0.8974546757058615
2016-11-17,BBAS3.SA,0.8624244468349227
2016-11-18,BBAS3.SA,0.9171583555808571
2016-11-21,BBAS3.SA,1.0674951959169792
2016-11-22,BBAS3.SA,1.093860393936712
2016-11-23,BBAS3.SA,1.0843362621097077
2016-11-24,BBAS3.SA,1.0286569366953637
2016-11-25,BBAS3.SA,1.0242606668007688
2016-11-28,BBAS3.SA,1.117305561227551
2016-11-29,BBAS3.SA,1.040377999359416
2016-11-30,BBAS3.SA,1.0879994189851199
2016-12-01,BBAS3.SA,0.9502650500155734
2016-12-02,BBAS3.SA,0.9905595221482162
2016-12-05,BBAS3.SA,0.952463121588647
2016-12-06,BBAS3.SA,0.9546609396648262
2016-12-07,BBAS3.SA,0.9781049662196397
2016-12-08,BBAS3.SA,0.9634524654664371
2016-12-09,BBAS3.SA,0.9810351368243173
2016-12-12,BBAS3.SA,0.8865257908374329
2016-12-13,BBAS3.SA,0.9039364645523271
2016-12-14,BBAS3.SA,0.857642481415194
2016-12-15,BBAS3.SA,0.9289204847418338
2016-12-16,BBAS3.SA,0.9414134454499419
2016-12-19,BBAS3.SA,0.8980578715665608
2016-12-20,BBAS3.SA,0.928920484741834
2016-12-21,BBAS3.SA,0.928920484741834
2016-12-22,BBAS3.SA,0.91055032528088
2016-12-23,BBAS3.SA,0.9649270569023236
2016-12-26,BBAS3.SA,0.9957895433291493
2016-12-27,BBAS3.SA,1.0097512650445677
2016-12-28,BBAS3.SA,1.034735918976311
2016-12-29,BBAS3.SA,1.064129264150484
2017-01-02,BBAS3.SA,1.0237131135084332
2017-01-03,BBAS3.SA,1.1163013332795941
2017-01-04,BBAS3.SA,1.105279034805506
2017-01-05,BBAS3.SA,1.1001345688265003
2017-01-06,BBAS3.SA,1.1229146870143576
2017-01-09,BBAS3.SA,1.0428187942090683
2017-01-10,BBAS3.SA,1.0707419841430106
2017-01-11,BBAS3.SA,1.0927860740973974
2017-01-12,BBAS3.SA,1.1456953121960032
2017-01-13,BBAS3.SA,1.0898474113467507
2017-01-16,BBAS3.SA,1.091316932844745
2017-01-17,BBAS3.SA,1.1251202367458215
2017-01-18,BBAS3.SA,1.1074835705493915
2017-01-19,BBAS3.SA,1.1096882330417248
2017-01-20,BBAS3.SA,1.1567163431856184
2017-01-23,BBAS3.SA,1.25444877543889
2017-01-24,BBAS3.SA,1.2118285960467423
2017-01-26,BBAS3.SA,1.351445813200928
2017-01-27,BBAS3.SA,1.3066209713164474
2017-01-30,BBAS3.SA,1.2426923499580411
2017-01-31,BBAS3.SA,1.286046402860055
2017-02-01,BBAS3.SA,1.297068194340354
2017-02-02,BBAS3.SA,1.2757584848896224
2017-02-03,BBAS3.SA,1.269879891903856
2017-02-06,BBAS3.SA,1.2132986245385267
2017-02-07,BBAS3.SA,1.2338736999887088
2017-02-08,BBAS3.SA,1.2573878184348795
2017-02-09,BBAS3.SA,1.2500391969573297
2017-02-10,BBAS3.SA,1.291189347857694
2017-02-13,BBAS3.SA,1.3058863373158989
2017-02-14,BBAS3.SA,1.3132352122903432
2017-02-15,BBAS3.SA,1.341158402224286
2017-02-16,BBAS3.SA,1.4168457305355924
2017-02-17,BBAS3.SA,1.4183142380460083
2017-02-20,BBAS3.SA,1.457260486944723
2017-02-21,BBAS3.SA,1.4984106378450872
2017-02-22,BBAS3.SA,1.5050248788189813
2017-02-23,BBAS3.SA,1.4506482739459852
2017-02-24,BBAS3.SA,1.4322771004974526
2017-03-01,BBAS3.SA,1.4690184334069394
2017-03-02,BBAS3.SA,1.4459205568617017
2017-03-03,BBAS3.SA,1.5650534504539722
2017-03-06,BBAS3.SA,1.5856450032023028
2017-03-07,BBAS3.SA,1.5540225330854676
2017-03-08,BBAS3.SA,1.4937206917980985
2017-03-09,BBAS3.SA,1.4679811241142375
2017-03-10,BBAS3.SA,1.4775422664878533
2017-03-13,BBAS3.SA,1.5040149471908966
2017-03-14,BBAS3.SA,1.4990129464666562
2017-03-15,BBAS3.SA,1.519648354177753
2017-03-16,BBAS3.SA,1.4857494819474124
2017-03-17,BBAS3.SA,1.4179486955239962
2017-03-20,BBAS3.SA,1.413525935203916
2017-03-21,BBAS3.SA,1.3560445003658632
2017-03-22,BBAS3.SA,1.4356356808540047
2017-03-23,BBAS3.SA,1.4356356808540047
2017-03-24,BBAS3.SA,1.4466886524523397
2017-03-27,BBAS3.SA,1.4547959901354264
2017-03-28,BBAS3.SA,1.4393194977263275
2017-03-29,BBAS3.SA,1.5277541708794726
2017-03-30,BBAS3.SA,1.5108048615127498
2017-03-31,BBAS3.SA,1.488696636844029
2017-04-03,BBAS3.SA,1.496065284576252
2017-04-04,BBAS3.SA,1.505646453204541
2017-04-05,BBAS3.SA,1.4629025673278289
2017-04-06,BBAS3.SA,1.405419104514619
2017-04-07,BBAS3.SA,1.395102794891991
2017-04-10,BBAS3.SA,1.416475371572583
2017-04-11,BBAS3.SA,1.4186853574997031
2017-04-12,BBAS3.SA,1.3788893870102905
2017-04-13,BBAS3.SA,1.255082010681602
2017-04-17,BBAS3.SA,1.3597288242319747
2017-04-18,BBAS3.SA,1.3825742178701912
2017-04-19,BBAS3.SA,1.2956146431467213
2017-04-20,BBAS3.SA,1.3140377834586463
2017-04-24,BBAS3.SA,1.3803637249492815
2017-04-25,BBAS3.SA,1.39510279489199
2017-04-26,BBAS3.SA,1.3663610634853853
2017-04-27,BBAS3.SA,1.3995247947213865
2017-04-28,BBAS3.SA,1.4208953434268223
2017-05-02,BBAS3.SA,1.4975388620245584
2017-05-03,BBAS3.SA,1.4894330453228397
2017-05-04,BBAS3.SA,1.3847849642879941
2017-05-05,BBAS3.SA,1.4400579341802944
2017-05-08,BBAS3.SA,1.3788893870102892
2017-05-09,BBAS3.SA,1.3877331331721878
2017-05-10,BBAS3.SA,1.4577439055227237
2017-05-11,BBAS3.SA,1.534386663629776
2017-05-12,BBAS3.SA,1.6080827738340022
2017-05-15,BBAS3.SA,1.560917902115472
2017-05-16,BBAS3.SA,1.560917902115472
2017-05-17,BBAS3.SA,1.4916445522313264
2017-05-18,BBAS3.SA,0.9956734417514221
2017-05-19,BBAS3.SA,1.0619993832420573
2017-05-22,BBAS3.SA,0.9661951751175579
2017-05-23,BBAS3.SA,1.0124199536024654
2017-05-24,BBAS3.SA,1.0480385487657702
2017-05-25,BBAS3.SA,1.0562003882811957
2017-05-26,BBAS3.SA,1.1415356816525182
2017-05-29,BBAS3.SA,1.1415356816525182
2017-05-30,BBAS3.SA,1.151924491387002
2017-05-31,BBAS3.SA,1.1029493983441352
2017-06-01,BBAS3.SA,1.0806865405697086
2017-06-02,BBAS3.SA,1.0836558764446016
2017-06-05,BBAS3.SA,1.0480385487657702
2017-06-06,BBAS3.SA,1.1229838916665833
2017-06-07,BBAS3.SA,1.1318883503347386
2017-06-08,BBAS3.SA,1.0999798089723472
2017-06-09,BBAS3.SA,1.0658474661020803
2017-06-12,BBAS3.SA,1.0168722463107662
2017-06-13,BBAS3.SA,1.0390920096131109
2017-06-14,BBAS3.SA,1.0383472357367771
2017-06-16,BBAS3.SA,1.0457896510653288
2017-06-19,BBAS3.SA,1.0189978177719845
2017-06-20,BBAS3.SA,0.934904532435753
2017-06-21,BBAS3.SA,0.9244872043006269
2017-06-22,BBAS3.SA,0.9349045324357528
2017-06-23,BBAS3.SA,0.896206330248404
2017-06-26,BBAS3.SA,1.0070919558717688
2017-06-27,BBAS3.SA,0.9423466942674097
2017-06-28,BBAS3.SA,0.9639286593829417
2017-06-29,BBAS3.SA,0.9765791684110432
2017-06-30,BBAS3.SA,0.9944406863529831
2017-07-03,BBAS3.SA,1.021975138799057
2017-07-04,BBAS3.SA,1.0323942414124452
2017-07-05,BBAS3.SA,1.021975138799057
2017-07-06,BBAS3.SA,1.0085794756492796
2017-07-07,BBAS3.SA,0.9817894168341976
2017-07-10,BBAS3.SA,1.0026263545765013
2017-07-11,BBAS3.SA,1.086719386415838
2017-07-12,BBAS3.SA,1.1462563008237523
2017-07-13,BBAS3.SA,1.1656052117947557
2017-07-14,BBAS3.SA,1.188673936197115
2017-07-17,BBAS3.SA,1.177511707437208
2017-07-18,BBAS3.SA,1.179000241202297
2017-07-19,BBAS3.SA,1.1864426565308488
2017-07-20,BBAS3.SA,1.2057908070111685
2017-07-21,BBAS3.SA,1.188673936197115
2017-07-24,BBAS3.SA,1.1641159175389832
2017-07-25,BBAS3.SA,1.1998374324414955
2017-07-26,BBAS3.SA,1.1462563008237532
2017-07-27,BBAS3.SA,1.1276501357539268
2017-07-28,BBAS3.SA,1.1254179688485295
2017-07-31,BBAS3.SA,1.1358370714619177
2017-08-01,BBAS3.SA,1.1804887749673871
2017-08-02,BBAS3.SA,1.268302634225658
2017-08-03,BBAS3.SA,1.2831877183796556
2017-08-04,BBAS3.SA,1.2973267611728465
2017-08-07,BBAS3.SA,1.3330485295722534
2017-08-08,BBAS3.SA,1.3330485295722534
2017-08-09,BBAS3.SA,1.289885106334979
2017-08-10,BBAS3.SA,1.3010480955855699
2017-08-11,BBAS3.SA,1.2995595618204807
2017-08-14,BBAS3.SA,1.3136988581105662
2017-08-15,BBAS3.SA,1.3025368828475536
2017-08-16,BBAS3.SA,1.2839324922559894
2017-08-17,BBAS3.SA,1.243745122561315
2017-08-18,BBAS3.SA,1.2638390609055468
2017-08-21,BBAS3.SA,1.293606440747702
2017-08-22,BBAS3.SA,1.396563443998673
2017-08-23,BBAS3.SA,1.3980623711364406
2017-08-24,BBAS3.SA,1.4063025411922974
2017-08-25,BBAS3.SA,1.3973130343160043
2017-08-28,BBAS3.SA,1.3748382531376921
2017-08-29,BBAS3.SA,1.3591062358588366
2017-08-30,BBAS3.SA,1.335131767052073
2017-08-31,BBAS3.SA,1.2999220623797578
2017-09-01,BBAS3.SA,1.3890713432787796
2017-09-04,BBAS3.SA,1.3853264336548587
2017-09-05,BBAS3.SA,1.3973130343160043
2017-09-06,BBAS3.SA,1.4542481833461949
2017-09-08,BBAS3.SA,1.4467568431169857
2017-09-11,BBAS3.SA,1.5344079573689235
2017-09-12,BBAS3.SA,1.506348386105686
2017-09-13,BBAS3.SA,1.522117160434258
2017-09-14,BBAS3.SA,1.5243692268458813
2017-09-15,BBAS3.SA,1.5611607521404984
2017-09-18,BBAS3.SA,1.5964513223221912
2017-09-19,BBAS3.SA,1.5934483981087637
2017-09-20,BBAS3.SA,1.609965748767089
2017-09-21,BBAS3.SA,1.6670332231762606
2017-09-22,BBAS3.SA,1.6505125770583056
2017-09-25,BBAS3.SA,1.6129699404649895
2017-09-26,BBAS3.SA,1.6279870965010739
2017-09-27,BBAS3.SA,1.614471656068598
2017-09-28,BBAS3.SA,1.5926972868100648
2017-09-29,BBAS3.SA,1.6204792789737157
2017-10-02,BBAS3.SA,1.624233060988948
2017-10-03,BBAS3.SA,1.7308533478637784
2017-10-04,BBAS3.SA,1.7180897792206853
2017-10-05,BBAS3.SA,1.7623896290364502
2017-10-06,BBAS3.SA,1.7781586568619168
2017-10-09,BBAS3.SA,1.7473729799941546
2017-10-10,BBAS3.SA,1.8059396350379888
2017-10-11,BBAS3.SA,1.8081914479527175
2017-10-13,BBAS3.SA,1.8096941775439044
2017-10-16,BBAS3.SA,1.815700279467654
2017-10-17,BBAS3.SA,1.8202056797753738
2017-10-18,BBAS3.SA,1.8104452888426028
2017-10-19,BBAS3.SA,1.7916738437974975
2017-10-20,BBAS3.SA,1.816450630275669
2017-10-23,BBAS3.SA,1.7180897792206848
2017-10-24,BBAS3.SA,1.742867833183329
2017-10-25,BBAS3.SA,1.7676471546304464
2017-10-26,BBAS3.SA,1.752629998594362
2017-10-27,BBAS3.SA,1.740615259777916
2017-10-30,BBAS3.SA,1.643754856842067
2017-10-31,BBAS3.SA,1.5859398200907209
2017-11-01,BBAS3.SA,1.5529015698175463
2017-11-03,BBAS3.SA,1.507099497404384
2017-11-06,BBAS3.SA,1.4868265902525648
2017-11-07,BBAS3.SA,1.3621847021468545
2017-11-08,BBAS3.SA,1.4860764929414447
2017-11-09,BBAS3.SA,1.4222530727942972
2017-11-10,BBAS3.SA,1.350171737808671
2017-11-13,BBAS3.SA,1.3539252663270083
2017-11-14,BBAS3.SA,1.2976119451792707
2017-11-16,BBAS3.SA,1.4064853124533032
2017-11-17,BBAS3.SA,1.4470308732600468
2017-11-21,BBAS3.SA,1.4890796706517664
2017-11-22,BBAS3.SA,1.4749614146039325
2017-11-23,BBAS3.SA,1.4779856325565062
2017-11-24,BBAS3.SA,1.464377919254396
2017-11-27,BBAS3.SA,1.4311168452108682
2017-11-28,BBAS3.SA,1.46740213720697
2017-11-29,BBAS3.SA,1.3555228037567746
2017-11-30,BBAS3.SA,1.262541917295879
2017-12-01,BBAS3.SA,1.3267957751700563
2017-12-04,BBAS3.SA,1.3834923836224289
2017-12-05,BBAS3.SA,1.3487189471057195
2017-12-06,BBAS3.SA,1.4197769151278465
2017-12-07,BBAS3.SA,1.326040354424149
2017-12-08,BBAS3.SA,1.3396473072355755
2017-12-11,BBAS3.SA,1.3207496207369598
2017-12-12,BBAS3.SA,1.372487576434068
2017-12-13,BBAS3.SA,1.3156401373294089
2017-12-14,BBAS3.SA,1.3065434012666999
2017-12-15,BBAS3.SA,1.3194289019160959
2017-12-18,BBAS3.SA,1.3505063537095419
2017-12-19,BBAS3.SA,1.336863657835977
2017-12-20,BBAS3.SA,1.3383790622718936
2017-12-21,BBAS3.SA,1.3641503170675793
2017-12-22,BBAS3.SA,1.3724875764340676
2017-12-26,BBAS3.SA,1.3982603522111212
2017-12-27,BBAS3.SA,1.4278198645997042
2017-12-28,BBAS3.SA,1.4119043155691586
2017-12-29,BBAS3.SA,1.4119043155691586
2018-01-02,BBAS3.SA,1.4960396813898935
2018-01-03,BBAS3.SA,1.5278750888981931
2018-01-04,BBAS3.SA,1.5521309392579625
2018-01-05,BBAS3.SA,1.5521309392579625
2018-01-08,BBAS3.SA,1.5581938244861027
2018-01-09,BBAS3.SA,1.5339394951077012
2018-01-10,BBAS3.SA,1.5233268476152864
2018-01-11,BBAS3.SA,1.5809340169130608
2018-01-12,BBAS3.SA,1.5869981696256743
2018-01-15,BBAS3.SA,1.5998834167781757
2018-01-16,BBAS3.SA,1.6226223417206604
2018-01-17,BBAS3.SA,1.6847772453075525
2018-01-18,BBAS3.SA,1.666586561647975
2018-01-19,BBAS3.SA,1.6491520592249884
2018-01-22,BBAS3.SA,1.6582482882939082
2018-01-23,BBAS3.SA,1.669618384507387
2018-01-24,BBAS3.SA,1.8795794689316128
2018-01-26,BBAS3.SA,1.9690215387438972
2018-01-29,BBAS3.SA,1.9523460060233422
2018-01-30,BBAS3.SA,1.9409751493191796
2018-01-31,BBAS3.SA,2.007678294188979
2018-02-01,BBAS3.SA,2.0160165675430455
2018-02-02,BBAS3.SA,1.975085184462721
2018-02-05,BBAS3.SA,1.8864008168683952
2018-02-06,BBAS3.SA,2.0129849981805283
2018-02-07,BBAS3.SA,2.0160165675430455
2018-02-08,BBAS3.SA,1.9212693147205795
2018-02-09,BBAS3.SA,1.8666932077915335
2018-02-14,BBAS3.SA,1.9985820651200594
2018-02-15,BBAS3.SA,2.024354840897113
2018-02-16,BBAS3.SA,2.0546730694912334
2018-02-19,BBAS3.SA,2.00388826211782
2018-02-20,BBAS3.SA,2.092572376215251
2018-02-21,BBAS3.SA,2.1168289870657038
2018-02-22,BBAS3.SA,2.2138506140265184
2018-02-23,BBAS3.SA,2.2138506140265184
2018-02-26,BBAS3.SA,2.260844628838089
2018-02-27,BBAS3.SA,2.229010235317368
2018-02-28,BBAS3.SA,2.168371750153971
2018-03-01,BBAS3.SA,2.191109661108877
2018-03-02,BBAS3.SA,2.2174649727497204
2018-03-05,BBAS3.SA,2.2441513513349114
2018-03-06,BBAS3.SA,2.3158187258916563
2018-03-07,BBAS3.SA,2.2929469685764015
2018-03-08,BBAS3.SA,2.3104816022727555
2018-03-09,BBAS3.SA,2.3325933758980004
2018-03-12,BBAS3.SA,2.3150569677233848
2018-03-13,BBAS3.SA,2.2731749712883116
2018-03-14,BBAS3.SA,2.2449126025093946
2018-03-15,BBAS3.SA,2.238037006237168
2018-03-16,BBAS3.SA,2.2388010458774916
2018-03-19,BBAS3.SA,2.1624143196339847
2018-03-20,BBAS3.SA,2.1746366724071073
2018-03-21,BBAS3.SA,2.2273429862415868
2018-03-22,BBAS3.SA,2.16929092989379
2018-03-23,BBAS3.SA,2.147136822287147
2018-03-26,BBAS3.SA,2.1685251157752052
2018-03-27,BBAS3.SA,2.089847538095201
2018-03-28,BBAS3.SA,2.0799170507461535
2018-03-29,BBAS3.SA,2.1341509368674902
2018-04-02,BBAS3.SA,2.074570040748363
2018-04-03,BBAS3.SA,2.0340850656994287
2018-04-04,BBAS3.SA,2.0592920364077356
2018-04-05,BBAS3.SA,2.1486646480708997
2018-04-06,BBAS3.SA,2.1074158868785364
2018-04-09,BBAS3.SA,1.994363116303239
